2017-02-25T15:17:11+0100;  19.138;  43.554;  15.613;  18.000;    0.20;  19.000;
2017-02-25T15:22:11+0100;  18.969;  43.704;  15.539;  18.000;    8.98;  19.000;
2017-02-25T15:27:16+0100;  18.744;  44.195;  15.460;  18.000;   51.57;  19.000;
2017-02-25T15:32:16+0100;  18.597;  44.213;  15.432;  18.000;  100.00;  19.000;
2017-02-25T15:37:16+0100;  18.882;  43.515;  15.477;  18.000;  100.00;  19.000;
2017-02-25T15:42:16+0100;  19.055;  42.965;  15.643;  18.000;   98.86;  19.000;
2017-02-25T15:47:16+0100;  19.195;  42.530;  15.815;  18.042;   63.37;  19.000;
2017-02-25T15:52:16+0100;  19.151;  42.611;  15.876;  18.225;   44.64;  19.000;
2017-02-25T15:57:16+0100;  19.020;  42.880;  15.875;  18.483;   52.55;  19.000;
2017-02-25T16:02:16+0100;  18.993;  42.944;  15.875;  18.500;   61.76;  19.000;
2017-02-25T16:07:16+0100;  18.973;  42.954;  15.869;  18.500;   64.24;  19.000;
2017-02-25T16:12:16+0100;  19.027;  42.880;  15.873;  18.500;   62.37;  19.000;
2017-02-25T16:17:16+0100;  19.060;  42.765;  15.875;  18.500;   47.47;  19.000;
2017-02-25T16:22:16+0100;  18.965;  42.946;  15.875;  18.500;   57.13;  19.000;
2017-02-25T16:27:16+0100;  18.951;  43.006;  15.875;  18.500;   69.01;  19.000;
2017-02-25T16:32:16+0100;  19.044;  42.812;  15.875;  18.500;   57.29;  19.000;
2017-02-25T16:37:16+0100;  19.039;  42.807;  15.877;  18.500;   47.86;  19.000;
2017-02-25T16:42:16+0100;  18.977;  42.948;  15.875;  18.500;   59.24;  19.000;
2017-02-25T16:47:16+0100;  19.003;  42.906;  15.875;  18.500;   58.11;  19.000;
2017-02-25T16:52:16+0100;  19.008;  42.888;  15.876;  18.500;   54.78;  19.000;
2017-02-25T16:57:16+0100;  18.998;  42.926;  15.876;  18.500;   58.20;  19.000;
2017-02-25T17:02:16+0100;  19.008;  42.894;  15.877;  18.500;   54.55;  19.000;
2017-02-25T17:07:16+0100;  18.994;  42.902;  15.875;  18.500;   53.47;  19.000;
2017-02-25T17:12:16+0100;  19.008;  42.882;  15.875;  18.500;   50.86;  19.000;
2017-02-25T17:17:16+0100;  18.985;  42.904;  15.875;  18.500;   54.45;  19.000;
2017-02-25T17:22:16+0100;  19.008;  42.873;  15.875;  18.500;   54.45;  19.000;
2017-02-25T17:27:16+0100;  18.876;  43.054;  15.858;  18.500;   37.15;  18.600;
2017-02-25T17:32:16+0100;  18.615;  43.544;  15.751;  18.500;    0.00;  18.000;
2017-02-25T17:37:16+0100;  18.406;  43.898;  15.610;  18.500;    0.00;  18.000;
2017-02-25T17:42:16+0100;  18.228;  44.196;  15.475;  18.500;    0.00;  18.000;
2017-02-25T17:47:16+0100;  18.054;  44.484;  15.379;  18.500;    0.00;  18.000;
2017-02-25T17:52:16+0100;  17.907;  44.726;  15.275;  18.500;    0.09;  18.000;
2017-02-25T17:57:16+0100;  17.860;  44.747;  15.196;  18.500;   17.67;  18.000;
2017-02-25T18:02:16+0100;  17.957;  44.432;  15.187;  18.500;   44.66;  18.000;
2017-02-25T18:07:16+0100;  18.046;  44.135;  15.223;  18.500;   45.20;  18.000;
2017-02-25T18:12:16+0100;  18.025;  44.107;  15.250;  18.500;   26.71;  18.000;
2017-02-25T18:17:16+0100;  17.961;  44.226;  15.250;  18.500;   22.94;  18.000;
2017-02-25T18:22:16+0100;  18.009;  44.093;  15.250;  18.500;   35.17;  18.000;
2017-02-25T18:27:16+0100;  17.998;  44.032;  15.250;  18.500;   32.92;  18.000;
2017-02-25T18:32:16+0100;  18.015;  44.005;  15.250;  18.500;   33.10;  18.000;
2017-02-25T18:37:16+0100;  17.970;  44.039;  15.250;  18.500;   31.84;  18.000;
2017-02-25T18:42:16+0100;  17.989;  44.029;  15.250;  18.500;   35.25;  18.000;
2017-02-25T18:47:16+0100;  18.027;  43.912;  15.250;  18.500;   38.53;  18.000;
2017-02-25T18:52:16+0100;  17.996;  43.925;  15.250;  18.500;   30.85;  18.000;
2017-02-25T18:57:16+0100;  17.977;  43.962;  15.250;  18.500;   33.17;  18.000;
2017-02-25T19:02:16+0100;  18.001;  43.890;  15.250;  18.500;   40.29;  18.000;
2017-02-25T19:07:16+0100;  18.000;  43.846;  15.250;  18.500;   36.89;  18.000;
2017-02-25T19:12:16+0100;  18.010;  43.837;  15.294;  18.500;   39.69;  18.000;
2017-02-25T19:17:16+0100;  18.000;  43.814;  15.307;  18.500;   37.36;  18.000;
2017-02-25T19:22:16+0100;  18.006;  43.806;  15.303;  18.492;   36.59;  18.000;
2017-02-25T19:27:16+0100;  18.004;  43.804;  15.312;  18.475;   39.09;  18.000;
2017-02-25T19:32:16+0100;  18.240;  43.403;  15.378;  18.483;   87.69;  18.800;
2017-02-25T19:37:16+0100;  18.624;  42.664;  15.518;  18.417;  100.00;  19.000;
2017-02-25T19:42:16+0100;  18.947;  42.044;  15.688;  18.500;  100.00;  19.000;
2017-02-25T19:47:16+0100;  19.181;  41.663;  15.825;  18.500;  100.00;  19.000;
2017-02-25T19:52:16+0100;  19.347;  41.425;  15.968;  18.500;  100.00;  19.000;
2017-02-25T19:57:16+0100;  19.553;  41.122;  16.089;  18.500;  100.00;  19.000;
2017-02-25T20:02:21+0100;  19.608;  41.043;  16.174;  18.500;   98.65;  19.000;
2017-02-25T20:07:21+0100;  19.291;  41.664;  16.127;  18.500;   32.61;  19.000;
2017-02-25T20:12:21+0100;  18.890;  42.545;  15.981;  18.500;   14.01;  19.000;
2017-02-25T20:17:21+0100;  18.916;  42.626;  15.938;  18.500;   74.48;  19.000;
2017-02-25T20:22:21+0100;  19.165;  42.127;  15.974;  18.500;   95.33;  19.000;
2017-02-25T20:27:21+0100;  19.106;  42.161;  15.986;  18.500;   46.47;  19.000;
2017-02-25T20:32:21+0100;  18.804;  42.839;  15.933;  18.500;   23.67;  19.000;
